1,10/10/2021,0:00,OL56,"Ciparungsari, Kab. Purwakarta",7.54,3.11,27.2,336.3,31,1,0.2,0,0.01,7.08,7.91,0,14,31.79,-500,1144,13.55
2,10/10/2021,1:00,OL56,"Ciparungsari, Kab. Purwakarta",7.88,3.14,27.2,336.8,30.8,1,0.2,0,0.01,7.08,7.89,0,14,31.81,-500,1144,13.5
3,10/10/2021,2:00,OL56,"Ciparungsari, Kab. Purwakarta",7.87,3.22,27.2,331.6,30.5,1,0.2,0,0.01,7.13,7.71,0,14,32.03,-500,1145,13.5
4,10/10/2021,3:00,OL56,"Ciparungsari, Kab. Purwakarta",7.88,3.26,27.3,333.9,30.2,1,0.2,0,0.01,7.2,7.54,0,16,32.33,-500,1145,13.45
5,10/10/2021,4:00,OL56,"Ciparungsari, Kab. Purwakarta",7.65,3.26,27.4,342,30,1,0.2,0,0.01,7.15,7.43,0,15,32.12,-500,1145,13.45
6,10/10/2021,5:00,OL56,"Ciparungsari, Kab. Purwakarta",7.63,3.28,27.4,342.4,29.7,1,0.2,0,0.01,7.26,7.48,0,15,32.58,-500,1146,13.39
7,10/10/2021,6:00,OL56,"Ciparungsari, Kab. Purwakarta",7.69,3.37,27.5,335.7,29.4,1,0.2,0,0.01,7.29,7.46,0,17,32.72,-500,1146,13.39
8,10/10/2021,7:00,OL56,"Ciparungsari, Kab. Purwakarta",7.72,3.44,27.4,335.9,29.1,1,0.2,0,0.01,7.32,7.45,0,16,32.88,-500,1146,13.65
9,10/10/2021,8:00,OL56,"Ciparungsari, Kab. Purwakarta",7.71,3.36,27.5,327.5,28.8,1,0.2,0,0.01,7.21,7.6,0,15,32.37,-500,1147,13.7
10,10/10/2021,9:00,OL56,"Ciparungsari, Kab. Purwakarta",7.72,2.89,27.3,318.2,28.7,1,0.2,0,0.01,7.27,7.41,0,22,32.62,-500,1147,13.7
11,10/10/2021,10:00,OL56,"Ciparungsari, Kab. Purwakarta",7.72,1.44,27.3,291.2,28.7,1,0.2,0,0.01,7.24,7.19,0,14,32.52,-500,1147,13.7
12,10/10/2021,11:00,OL56,"Ciparungsari, Kab. Purwakarta",7.62,1.82,27.3,285.7,28.8,1,0.2,0,0.01,7.22,8.05,0,11,32.43,-500,1148,13.7
13,10/10/2021,12:00,OL56,"Ciparungsari, Kab. Purwakarta",7.75,3.04,27.2,285.8,29,1,0.2,0,0.01,7.23,8.09,0,13,32.47,-500,1148,13.7
14,10/10/2021,13:00,OL56,"Ciparungsari, Kab. Purwakarta",8.11,3.27,27.1,292.5,29.4,1,0.2,0,0.01,7.31,7.93,0,15,32.82,-500,1148,13.7
15,10/10/2021,14:00,OL56,"Ciparungsari, Kab. Purwakarta",7.72,3.5,27,292.5,29.8,1,0.2,0,0.01,7.35,7.67,0,15,33,-500,1149,13.7
16,10/10/2021,15:00,OL56,"Ciparungsari, Kab. Purwakarta",7.71,3.61,27,291.7,30.2,1,0.2,0,0.01,7.33,7.9,0,17,32.93,-500,1149,13.7
17,10/10/2021,16:00,OL56,"Ciparungsari, Kab. Purwakarta",7.92,3.61,27.1,290.8,30.6,1,0.2,0,0.01,7.4,7.94,0,16,33.23,-500,1149,13.7
18,10/10/2021,17:00,OL56,"Ciparungsari, Kab. Purwakarta",7.68,3.56,27,550,30.9,1,0.2,0,0.01,7.38,8.43,0,13,33.12,-500,1150,13.7
19,10/10/2021,18:00,OL56,"Ciparungsari, Kab. Purwakarta",7.61,3.16,27.1,288.7,31.1,1,0.2,0,0.01,7.37,8.68,0,22,33.09,-500,1150,13.7
20,10/10/2021,19:00,OL56,"Ciparungsari, Kab. Purwakarta",7.54,2.94,27.2,286.1,31.3,1,0.2,0,0.01,7.33,9.5,0,22,32.91,-500,1150,13.65
21,10/10/2021,20:00,OL56,"Ciparungsari, Kab. Purwakarta",7.55,1.77,27.3,283.1,31.3,1,0.2,0,0.01,7.43,8.38,0,12,33.36,-500,1151,13.6
22,10/10/2021,21:00,OL56,"Ciparungsari, Kab. Purwakarta",7.75,1.67,27.3,464.2,31.3,1,0.2,0,0.01,7.47,8.4,0,14,33.52,-500,1151,13.6
23,10/10/2021,22:00,OL56,"Ciparungsari, Kab. Purwakarta",7.54,3.1,27.5,291.8,31.2,1,0.2,0,0.01,7.44,8.6,0,15,33.41,-500,1151,13.55
24,10/10/2021,23:00,OL56,"Ciparungsari, Kab. Purwakarta",7.74,3.3,27.5,292,31,1,0.2,0,0.01,7.48,8.42,0,17,33.59,-500,1152,13.55
25,10/11/2021,0:00,OL56,"Ciparungsari, Kab. Purwakarta",7.55,3.34,27.5,294.3,30.8,1,0.2,0,0.01,7.47,8.24,0,16,33.54,-500,1152,13.55
26,10/11/2021,1:00,OL56,"Ciparungsari, Kab. Purwakarta",7.59,3.46,27.5,294.5,30.5,1,0.2,0,0.01,7.41,9.22,0,17,33.25,-500,1152,13.5
27,10/11/2021,2:00,OL56,"Ciparungsari, Kab. Purwakarta",7.59,3.54,27.5,306,30.2,1,0.2,0,0.01,7.45,8.85,0,16,33.46,-500,1153,13.5
28,10/11/2021,3:00,OL56,"Ciparungsari, Kab. Purwakarta",7.6,3.53,27.5,313.3,29.9,1,0.2,0,0.01,7.49,8.34,0,17,33.64,-500,1153,13.45
29,10/11/2021,4:00,OL56,"Ciparungsari, Kab. Purwakarta",7.64,3.53,27.6,320.7,29.6,1,0.2,0,0.01,7.5,8.39,0,17,33.68,-500,1153,13.45
30,10/11/2021,5:00,OL56,"Ciparungsari, Kab. Purwakarta",7.66,3.54,27.6,316.1,29.4,1,0.2,0,0.01,7.5,8.37,0,18,33.68,-500,1154,13.39
31,10/11/2021,6:00,OL56,"Ciparungsari, Kab. Purwakarta",7.65,3.6,27.6,316.8,29.1,1,0.2,0,0.01,7.52,8.56,0,15,33.77,-500,1154,13.39
32,10/11/2021,7:00,OL56,"Ciparungsari, Kab. Purwakarta",7.62,3.65,27.6,317,28.8,1,0.2,0,0.01,7.45,8.66,0,16,33.46,-500,1154,13.55
33,10/11/2021,8:00,OL56,"Ciparungsari, Kab. Purwakarta",7.69,3.54,27.7,312.8,28.6,1,0.2,0,0.01,7.39,8.73,0,19,33.16,-500,1155,13.7
34,10/11/2021,9:00,OL56,"Ciparungsari, Kab. Purwakarta",7.74,3,27.5,288.3,28.5,1,0.2,0,0.01,7.28,9.54,0,18,32.7,-500,1155,13.7
35,10/11/2021,10:00,OL56,"Ciparungsari, Kab. Purwakarta",8.03,1.91,27.5,284,28.6,1,0.2,0,0.01,7.35,8.41,0,18,33.01,-500,1155,13.7
36,10/11/2021,11:00,OL56,"Ciparungsari, Kab. Purwakarta",7.7,2.73,27.4,277.9,28.7,1,0.2,0,0.01,7.36,8.44,0,15,33.05,-500,1156,13.7
37,10/11/2021,12:00,OL56,"Ciparungsari, Kab. Purwakarta",7.91,2.96,27.3,279.1,28.9,1,0.2,0,0.01,7.34,8.45,0,12,32.95,-500,1156,13.7
38,10/11/2021,13:00,OL56,"Ciparungsari, Kab. Purwakarta",7.72,3.55,27.3,283.3,29.2,1,0.2,0,0.01,7.31,8.95,0,14,32.84,-500,1156,13.7
39,10/11/2021,14:00,OL56,"Ciparungsari, Kab. Purwakarta",7.91,4,27.2,284.7,29.5,1,0.2,0,0.01,7.32,8.82,0,15,32.88,-500,1157,13.7
40,10/11/2021,15:00,OL56,"Ciparungsari, Kab. Purwakarta",7.69,4.15,27.2,285.3,29.9,1,0.2,0,0.01,7.37,8.81,0,17,33.08,-500,1157,13.7
