1,10/10/2021,0:00,OL54,"Cikaobandung, Kab. Purwakarta",7.45,2.44,22,56,29.8,1,0.1,0,0,8.89,54.46,0,26,39.93,-500,282,13.5
2,10/10/2021,1:00,OL54,"Cikaobandung, Kab. Purwakarta",7.32,2.43,21.9,56.1,29.9,1,0.1,0,0,8.77,53.41,0,26,39.36,-500,283,13.5
3,10/10/2021,2:00,OL54,"Cikaobandung, Kab. Purwakarta",7.49,2.29,21.6,61,29.9,1,0.1,0,0,9.01,59.33,0,26,40.46,-500,283,13.5
4,10/10/2021,3:00,OL54,"Cikaobandung, Kab. Purwakarta",7.44,2.22,21.1,61.6,29.9,1,0.1,0,0,9.06,60.86,0,26,40.69,-500,283,13.45
5,10/10/2021,4:00,OL54,"Cikaobandung, Kab. Purwakarta",7.4,2.18,20.6,63.7,29.9,1,0.1,0,0,9.32,63.39,0,26,41.88,-500,284,13.45
6,10/10/2021,5:00,OL54,"Cikaobandung, Kab. Purwakarta",7.32,1.99,20.2,63.5,29.8,1,0.1,0,0,9.25,62.99,0,26,41.53,-500,284,13.39
7,10/10/2021,6:00,OL54,"Cikaobandung, Kab. Purwakarta",7.37,1.81,20,61.3,29.7,1,0.1,0,0,8.99,60.69,0,26,40.38,-500,284,13.5
8,10/10/2021,7:00,OL54,"Cikaobandung, Kab. Purwakarta",7.32,1.75,20.3,61.8,29.6,1,0.1,0,0,8.9,60.47,0,26,39.97,-500,285,13.7
9,10/10/2021,8:00,OL54,"Cikaobandung, Kab. Purwakarta",7.35,1.64,20.7,64.6,29.6,1,0.1,0,0,8.81,64.26,0,26,39.54,-500,285,13.7
10,10/10/2021,9:00,OL54,"Cikaobandung, Kab. Purwakarta",7.65,1.53,21.1,61.2,29.6,1,0.1,0,0,8.49,59.41,0,26,38.12,-500,285,13.7
11,10/10/2021,10:00,OL54,"Cikaobandung, Kab. Purwakarta",7.51,1.51,21.1,65.1,29.6,1,0.1,0,0,8.31,59.42,0,26,37.31,-500,286,13.7
12,10/10/2021,11:00,OL54,"Cikaobandung, Kab. Purwakarta",7.51,0.97,21,54.5,30.1,1,0.1,0,0,8.04,49.34,0,26,36.08,-500,286,13.7
13,10/10/2021,12:00,OL54,"Cikaobandung, Kab. Purwakarta",7.11,0.63,21.1,49.6,30.3,1,0.1,0,0,7.82,44.15,0,26,35.09,-500,286,13.7
14,10/10/2021,13:00,OL54,"Cikaobandung, Kab. Purwakarta",7.32,0.48,21.7,47.8,30.5,1,0.1,0,0,7.46,41.29,0,26,33.48,-500,287,13.7
15,10/10/2021,14:00,OL54,"Cikaobandung, Kab. Purwakarta",7.5,0.48,23.2,42.6,30.9,1,0.1,0,0,7.06,35.8,0,26,31.7,-500,287,13.7
16,10/10/2021,15:00,OL54,"Cikaobandung, Kab. Purwakarta",7.44,0.72,25.4,42.1,31,1,0.2,0,0,6.81,36.99,0,26,30.57,-500,287,13.7
17,10/10/2021,16:00,OL54,"Cikaobandung, Kab. Purwakarta",7.38,0.69,26.5,43.4,31,1,0.2,0,0,6.84,38.16,0,26,30.71,-500,288,13.7
18,10/10/2021,17:00,OL54,"Cikaobandung, Kab. Purwakarta",7.07,0.6,27.3,43,31,1,0.2,0,0,6.57,39.94,0,26,29.47,-500,288,13.7
19,10/10/2021,18:00,OL54,"Cikaobandung, Kab. Purwakarta",7.11,0.49,27.5,40.1,31,1,0.2,0,0,6.51,33.19,0,26,29.23,-500,288,13.65
20,10/10/2021,19:00,OL54,"Cikaobandung, Kab. Purwakarta",7.26,0.73,27.9,42.1,30.7,1,0.2,0,0,6.48,36.45,0,26,29.09,-500,289,13.65
21,10/10/2021,20:00,OL54,"Cikaobandung, Kab. Purwakarta",7.31,0.68,27.9,41.5,30.7,1,0.2,0,0,6.58,33.95,0,26,29.55,-500,289,13.6
22,10/10/2021,21:00,OL54,"Cikaobandung, Kab. Purwakarta",7.36,0.93,27.5,44.7,30.5,1,0.2,0,0,6.6,38.43,0,26,29.63,-500,289,13.6
23,10/10/2021,22:00,OL54,"Cikaobandung, Kab. Purwakarta",7.3,1.15,26.8,48,30.2,1,0.2,0,0,6.78,43.63,0,26,30.45,-500,290,13.55
24,10/10/2021,23:00,OL54,"Cikaobandung, Kab. Purwakarta",7.44,1.17,26.2,50.8,30,1,0.2,0,0,7,46.7,0,26,31.42,-500,290,13.55
25,10/11/2021,0:00,OL54,"Cikaobandung, Kab. Purwakarta",7.23,1.05,25.9,48.4,29.9,1,0.2,0,0,7.12,42.9,0,26,31.94,-500,290,13.5
26,10/11/2021,1:00,OL54,"Cikaobandung, Kab. Purwakarta",7.26,0.92,25.7,46,29.7,1,0.2,0,0,7.05,40.54,0,26,31.62,-500,291,13.5
27,10/11/2021,2:00,OL54,"Cikaobandung, Kab. Purwakarta",7.34,1.03,25.3,47.7,29.7,1,0.2,0,0,7.11,42.9,0,26,31.9,-500,291,13.5
28,10/11/2021,3:00,OL54,"Cikaobandung, Kab. Purwakarta",7.33,1.17,26.4,45.9,29.8,1,0.2,0,0,6.79,39.44,0,26,30.49,-500,291,13.45
29,10/11/2021,4:00,OL54,"Cikaobandung, Kab. Purwakarta",7.52,1.12,29.8,42.4,29.9,1,0.2,0,0,6.27,31.42,0,26,28.12,-500,292,13.39
30,10/11/2021,5:00,OL54,"Cikaobandung, Kab. Purwakarta",7.43,1.14,32.7,42.7,30.1,1,0.2,0,0,6.07,29.76,0,26,27.24,-500,292,13.39
31,10/11/2021,6:00,OL54,"Cikaobandung, Kab. Purwakarta",7.39,1.11,34.4,40.6,30.3,1,0.2,0,0,5.81,26.76,0,26,26.06,-500,292,13.55
32,10/11/2021,7:00,OL54,"Cikaobandung, Kab. Purwakarta",7.71,1.03,35,40.9,30.4,1,0.2,0,0,5.77,26.8,0,26,25.91,-500,293,13.7
33,10/11/2021,8:00,OL54,"Cikaobandung, Kab. Purwakarta",7.81,1.02,34.7,43.4,30.6,1,0.2,0,0,5.63,24.55,0,26,25.29,-500,293,13.7
34,10/11/2021,9:00,OL54,"Cikaobandung, Kab. Purwakarta",7.87,1.2,32.4,26.8,31.2,1,0.2,0,0.01,5.43,27.01,0,26,24.35,-500,293,13.7
35,10/11/2021,10:00,OL54,"Cikaobandung, Kab. Purwakarta",7.61,0.81,32.1,99.4,30.8,1,0.2,0,0.01,8.21,111.31,0,26,36.85,-500,294,13.7
36,10/11/2021,11:00,OL54,"Cikaobandung, Kab. Purwakarta",7.47,0.83,30.7,60,30.5,1,0.2,0,0.01,7.04,68.54,0,26,31.62,-500,294,13.7
37,10/11/2021,12:00,OL54,"Cikaobandung, Kab. Purwakarta",7.4,0.78,29.8,53.3,30.6,1,0.2,0,0.01,7.09,63.6,0,26,31.84,-500,294,13.7
38,10/11/2021,13:00,OL54,"Cikaobandung, Kab. Purwakarta",7.29,0.64,29.1,52,30.8,1,0.2,0,0.01,7.15,62.72,0,26,32.11,-500,295,13.7
39,10/11/2021,14:00,OL54,"Cikaobandung, Kab. Purwakarta",7.5,0.57,28.4,50.5,31.1,1,0.2,0,0.01,7.15,61.44,0,26,32.07,-500,295,13.7
40,10/11/2021,15:00,OL54,"Cikaobandung, Kab. Purwakarta",7.29,0.5,27.6,54.6,30.8,1,0.2,0,0.01,7.45,63.77,0,26,33.46,-500,295,13.7
41,10/11/2021,16:00,OL54,"Cikaobandung, Kab. Purwakarta",7.07,0.4,27.2,48.2,30.7,1,0.2,0,0,7.42,58.85,0,26,33.3,-500,296,13.7
42,10/11/2021,17:00,OL54,"Cikaobandung, Kab. Purwakarta",7.08,0.37,27.1,45,30.6,1,0.2,0,0,7.42,58.85,0,26,33.3,-500,296,13.7
43,10/11/2021,18:00,OL54,"Cikaobandung, Kab. Purwakarta",7.06,0.36,27.2,43.6,30.5,1,0.2,0,0,7.42,58.85,0,26,33.3,-500,296,13.65
44,10/11/2021,19:00,OL54,"Cikaobandung, Kab. Purwakarta",7.04,0.34,27.2,41.4,30.4,1,0.2,0,0,7.42,58.85,0,26,33.3,-500,297,13.6
45,10/11/2021,20:00,OL54,"Cikaobandung, Kab. Purwakarta",7.03,0.34,27.2,40.6,30.3,1,0.2,0,0,7.42,58.85,0,26,33.3,-500,297,13.6
46,10/11/2021,21:00,OL54,"Cikaobandung, Kab. Purwakarta",7.05,0.32,27.2,37.5,30,1,0.2,0,0,6.75,43.44,0,26,30.3,-500,297,13.55
47,10/11/2021,22:00,OL54,"Cikaobandung, Kab. Purwakarta",7.41,0.62,30.1,37.9,30.3,1,0.2,0,0.01,6.29,40.35,0,26,28.22,-500,298,13.55
48,10/11/2021,23:00,OL54,"Cikaobandung, Kab. Purwakarta",7.41,0.66,30.7,36,30.3,1,0.2,0,0.01,6.1,37.72,0,26,27.39,-500,298,13.55
49,10/12/2021,0:00,OL54,"Cikaobandung, Kab. Purwakarta",7.42,0.68,29.2,42.3,30,1,0.2,0,0.01,6.68,47.09,0,26,29.99,-500,298,13.5
50,10/12/2021,1:00,OL54,"Cikaobandung, Kab. Purwakarta",7.33,0.62,25.4,48.9,29.5,1,0.2,0,0.01,7.28,53.62,0,26,32.67,-500,299,13.5
