1,10/26/2021,6:00,OL53,"Karawang Timur, Kab. Karawang",7.62,1.14,38.9,2.2,27.2,1,0.3,0,0.02,4.6,7.06,0,16,20.68,-500,1170,13.55
2,10/26/2021,7:00,OL53,"Karawang Timur, Kab. Karawang",7.57,1.11,39,2.3,27,1,0.3,0,0.02,4.6,6.92,0,17,20.7,-500,1170,13.7
3,10/26/2021,8:00,OL53,"Karawang Timur, Kab. Karawang",8,1.03,38.9,2.5,26.9,1,0.3,0,0.02,4.58,6.93,0,25,20.63,-500,1170,13.7
4,10/26/2021,9:00,OL53,"Karawang Timur, Kab. Karawang",7.86,1.04,39,2.1,26.9,1,0.3,0,0.02,4.58,6.92,0,25,20.6,-500,1171,13.7
5,10/26/2021,10:00,OL53,"Karawang Timur, Kab. Karawang",7.87,1.17,39.1,2.3,27,1,0.3,0,0.02,4.58,6.83,0,25,20.59,-500,1171,13.7
6,10/26/2021,11:00,OL53,"Karawang Timur, Kab. Karawang",7.66,1.05,39,1.4,27.1,1,0.3,0,0.02,4.57,6.82,0,24,20.57,-500,1171,13.7
7,10/26/2021,12:00,OL53,"Karawang Timur, Kab. Karawang",7.95,0.91,39.1,1.6,27.4,1,0.3,0,0.02,4.57,6.75,0,24,20.58,-500,1172,13.7
8,10/26/2021,13:00,OL53,"Karawang Timur, Kab. Karawang",7.98,0.87,39.2,1.7,27.6,1,0.3,0,0.02,4.57,6.75,0,25,20.55,-500,1172,13.7
9,10/26/2021,14:00,OL53,"Karawang Timur, Kab. Karawang",8.07,0.8,39.1,2,28,1,0.3,0,0.02,4.6,6.69,0,24,20.71,-500,1172,13.7
10,10/26/2021,15:00,OL53,"Karawang Timur, Kab. Karawang",8.06,0.72,39.2,1.8,28.3,1,0.3,0,0.02,4.58,6.65,0,24,20.59,-500,1173,13.7
11,10/26/2021,16:00,OL53,"Karawang Timur, Kab. Karawang",8.02,0.72,39.2,1.8,28.7,1,0.3,0,0.02,4.56,6.58,0,24,20.51,-500,1173,13.7
12,10/26/2021,17:00,OL53,"Karawang Timur, Kab. Karawang",7.89,0.69,39.3,1.4,29,1,0.3,0,0.02,4.55,6.54,0,24,20.45,-500,1173,13.7
13,10/26/2021,18:00,OL53,"Karawang Timur, Kab. Karawang",8.01,0.7,39.3,1.8,29.3,1,0.3,0,0.02,4.55,6.52,0,25,20.46,-500,1174,13.7
14,10/26/2021,19:00,OL53,"Karawang Timur, Kab. Karawang",7.62,0.7,39.6,1.7,29.4,1,0.3,0,0.02,4.57,6.5,0,25,20.55,-500,1174,13.7
15,10/26/2021,20:00,OL53,"Karawang Timur, Kab. Karawang",7.78,0.93,39.6,1.2,29.4,1,0.3,0,0.02,4.56,6.61,0,25,20.54,-500,1174,13.7
16,10/26/2021,21:00,OL53,"Karawang Timur, Kab. Karawang",7.65,0.69,39.5,1,29.3,1,0.3,0,0.02,4.56,6.5,0,25,20.53,-500,1175,13.65
17,10/26/2021,22:00,OL53,"Karawang Timur, Kab. Karawang",7.7,0.5,39.5,1.7,29.3,1,0.3,0,0.02,4.58,6.44,0,25,20.6,-500,1175,13.65
18,10/26/2021,23:00,OL53,"Karawang Timur, Kab. Karawang",7.65,0.64,39.5,1.7,29.2,1,0.3,0,0.02,4.57,6.51,0,16,20.55,-500,1175,13.65
19,10/27/2021,0:00,OL53,"Karawang Timur, Kab. Karawang",7.63,0.68,39.6,1.9,29.1,1,0.3,0,0.02,4.56,6.5,0,16,20.52,-500,1176,13.6
20,10/27/2021,1:00,OL53,"Karawang Timur, Kab. Karawang",7.67,0.67,39.6,1.9,29,1,0.3,0,0.02,4.57,6.35,0,16,20.55,-500,1176,13.6
21,10/27/2021,2:00,OL53,"Karawang Timur, Kab. Karawang",7.54,0.72,39.5,1.9,28.8,1,0.3,0,0.02,4.57,6.25,0,16,20.55,-500,1176,13.55
22,10/27/2021,3:00,OL53,"Karawang Timur, Kab. Karawang",7.65,0.64,39.4,2,28.7,1,0.3,0,0.02,4.56,6.18,0,15,20.53,-500,1177,13.55
23,10/27/2021,4:00,OL53,"Karawang Timur, Kab. Karawang",7.61,0.69,39.3,2.1,28.6,1,0.3,0,0.02,4.56,6.24,0,16,20.49,-500,1177,13.55
